Date,BTC-USD Price,ETH-USD Price,LTC-USD Price
12/16/2017,19497.40039,696.2089844,298.9719849
12/17/2017,19140.80078,719.9749756,318.7189941
12/18/2017,19114.19922,794.6450195,358.3359985
12/19/2017,17776.69922,826.822998,350.2529907
12/20/2017,16624.59961,819.0859985,314.6210022
12/21/2017,15802.90039,821.0629883,317.4620056
12/22/2017,13831.7998,674.8599854,264.9320068
12/23/2017,14699.2002,719.3870239,288.2659912
12/24/2017,13925.7998,694.1480103,275.980011
12/25/2017,14026.59961,765.8339844,273.3900146
12/26/2017,16099.7998,773.8359985,286.5039978
12/27/2017,15838.5,762.84198,272.1740112
12/28/2017,14606.5,737.0230103,249.9299927
12/29/2017,14656.2002,753.59198,245.5019989
12/30/2017,12952.2002,717.257019,218.9629974
12/31/2017,14156.40039,756.7329712,232.095993
1/1/2018,13657.2002,772.6409912,229.0330048
1/2/2018,14982.09961,884.4439697,255.6840057
1/3/2018,15201,962.7199707,245.3679962
1/4/2018,15599.2002,980.9219971,241.3699951
1/5/2018,17429.5,997.7199707,249.2709961
1/6/2018,17527,1041.680054,296.45401
1/7/2018,16477.59961,1153.170044,288.4509888
1/8/2018,15170.09961,1148.530029,255.7630005
1/9/2018,14595.40039,1299.73999,247.0370026
1/10/2018,14973.2998,1255.819946,250.5180054
1/11/2018,13405.7998,1154.930054,229.3659973
1/12/2018,13980.59961,1273.199951,236.8560028
1/13/2018,14360.2002,1396.420044,259.1929932
1/14/2018,13772,1366.77002,238.6750031
1/15/2018,13819.7998,1291.920044,232.7740021
1/16/2018,11490.5,1053.689941,188.3309937
1/17/2018,11188.59961,1014.25,186.5160065
1/18/2018,11474.90039,1036.280029,192.8370056
1/19/2018,11607.40039,1039.099976,192.9640045
1/20/2018,12899.2002,1155.150024,211.0180054
1/21/2018,11600.09961,1049.579956,190.4210052
1/22/2018,10931.40039,1003.26001,180.0079956
1/23/2018,10868.40039,986.2290039,177.8070068
1/24/2018,11359.40039,1058.780029,179.9869995
1/25/2018,11259.40039,1056.030029,180.2720032
1/26/2018,11171.40039,1055.170044,176.7339935
1/27/2018,11440.7002,1107.069946,180.8860016
1/28/2018,11786.2998,1246.01001,193.8650055
1/29/2018,11296.40039,1182.359985,181.6640015
1/30/2018,10106.2998,1071.130005,165.276001
1/31/2018,10221.09961,1118.310059,163.3509979
2/1/2018,9170.540039,1036.790039,142.2969971
2/2/2018,8830.75,915.7849731,131.3789978
2/3/2018,9174.910156,964.0189819,160.25
2/4/2018,8277.009766,834.6820068,148.0249939
2/5/2018,6955.27002,697.9509888,125.3300018
2/6/2018,7754,793.1220093,142.9909973
2/7/2018,7621.299805,757.0679932,138.2030029
2/8/2018,8265.589844,817.8070068,149.4660034
2/9/2018,8736.980469,883.8649902,163.9499969
2/10/2018,8621.900391,860.414978,155.5930023
2/11/2018,8129.970215,814.6599731,148.9900055
2/12/2018,8926.570313,868.7069702,161.5659943
2/13/2018,8598.30957,845.2579956,159.5540009
2/14/2018,9494.629883,923.5609741,213.3589935
2/15/2018,10166.40039,936.9760132,225.4259949
2/16/2018,10233.90039,944.210022,230.1239929
2/17/2018,11112.7002,974.1149902,229.4649963
2/18/2018,10551.7998,923.9210205,215.7359924
2/19/2018,11225.2998,943.8649902,223.0570068
2/20/2018,11403.7002,895.3709717,232.8509979
2/21/2018,10690.40039,849.9710083,213.352005
2/22/2018,10005,812.8449707,195.3079987
2/23/2018,10301.09961,864.1890259,209.3090057
2/24/2018,9813.070313,840.5150146,209.4219971
2/25/2018,9664.730469,844.8099976,220.4750061
2/26/2018,10366.7002,869.3150024,220.9620056
2/27/2018,10725.59961,878.2650146,216.598999
2/28/2018,10397.90039,855.1989746,202.8950043
3/1/2018,10951,872.2000122,209.75
3/2/2018,11086.40039,856.8530273,212.5559998
3/3/2018,11489.7002,857.2249756,210.6430054
3/4/2018,11512.59961,866.6779785,213.798996
3/5/2018,11573.2998,853.684021,211.1750031
3/6/2018,10779.90039,816.9509888,196.6009979
3/7/2018,9965.570313,752.8309937,185.8390045
3/8/2018,9395.009766,704.5960083,176.5110016
3/9/2018,9337.549805,728.9160156,187.1679993
3/10/2018,8866,686.8900146,177.7319946
3/11/2018,9578.629883,723.3389893,188.9459991
3/12/2018,9205.120117,699.8309937,178.2339935
3/13/2018,9194.849609,690.8270264,175.7819977
3/14/2018,8269.80957,614.2910156,161.1009979
3/15/2018,8300.860352,611.3040161,164.4759979
3/16/2018,8338.349609,601.6660156,165.4499969
3/17/2018,7916.879883,552.7789917,152.9689941
3/18/2018,8223.679688,538.6439819,154.0740051
3/19/2018,8630.650391,556.7260132,161.1419983
3/20/2018,8913.469727,557.1749878,168.8170013
3/21/2018,8929.280273,561.7319946,169.052002
3/22/2018,8728.469727,539.7020264,163.6719971
3/23/2018,8879.620117,539.6190186,167.8320007
3/24/2018,8668.120117,526.4390259,159.6309967
3/25/2018,8495.780273,524.2869873,160.0839996
3/26/2018,8209.400391,489.9509888,149.220993
3/27/2018,7833.040039,450.1159973,135.779007
3/28/2018,7954.47998,446.2789917,131.746994
3/29/2018,7165.700195,385.9679871,114.6790009
3/30/2018,6890.52002,394.644989,118.5979996
3/31/2018,6973.529785,396.4570007,116.6070023
4/1/2018,6844.22998,379.6069946,115.2220001
4/2/2018,7083.799805,386.4249878,119.3059998
4/3/2018,7456.109863,416.8930054,134.4700012
4/4/2018,6853.839844,380.5429993,118.4120026
4/5/2018,6811.470215,383.2319946,119.1309967
4/6/2018,6636.319824,370.2850037,113.1549988
4/7/2018,6911.089844,385.3139954,116.2600021
4/8/2018,7023.52002,400.5079956,117.6709976
4/9/2018,6770.72998,398.526001,114.9899979
4/10/2018,6834.759766,414.2430115,114.2630005
4/11/2018,6968.319824,430.5400085,118.2910004
4/12/2018,7889.25,492.9410095,129.3350067
4/13/2018,7895.959961,492.7349854,125.3539963
4/14/2018,7986.240234,501.4779968,126.2939987
4/15/2018,8329.110352,531.7020264,132.0449982
4/16/2018,8058.669922,511.1470032,128.3350067
4/17/2018,7902.089844,502.8940125,132.9279938
4/18/2018,8163.419922,524.7890015,139.996994
4/19/2018,8294.30957,567.8889771,146.3000031
4/20/2018,8845.830078,615.7180176,155.5370026
4/21/2018,8895.580078,605.3950195,148.9340057
4/22/2018,8802.459961,621.8599854,146.7740021
4/23/2018,8930.879883,642.5479736,152.2519989
4/24/2018,9697.5,708.15802,165.7810059
4/25/2018,8845.740234,615.4160156,144.7640076
4/26/2018,9281.509766,662.809021,153.6790009
4/27/2018,8987.049805,647.0319824,145.9049988
4/28/2018,9348.480469,683.6779785,152.2960052
4/29/2018,9419.080078,688.8809814,153.6309967
4/30/2018,9240.549805,669.9240112,148.477005
5/1/2018,9119.009766,673.6129761,148.4880066
5/2/2018,9235.919922,687.1489868,151.5769958
5/3/2018,9743.860352,779.5430298,161.4589996
5/4/2018,9700.759766,785.6240234,168.7879944
5/5/2018,9858.150391,816.1199951,177.7619934
5/6/2018,9654.799805,792.3109741,171.8000031
5/7/2018,9373.009766,753.7249756,164.8789978
5/8/2018,9234.820313,752.8569946,159.6170044
5/9/2018,9325.179688,752.2750244,157.0549927
5/10/2018,9043.94043,727.2769775,149.8690033
5/11/2018,8441.490234,679.5859985,137.1170044
5/12/2018,8504.889648,686.0479736,141.8820038
5/13/2018,8723.94043,733.4959717,144.5879974
5/14/2018,8716.790039,730.5490112,147.7140045
5/15/2018,8510.379883,708.8709717,139.8800049
5/16/2018,8368.830078,707.0499878,139.2680054
5/17/2018,8094.319824,672.6569824,132.772995
5/18/2018,8250.969727,694.3670044,136.0570068
5/19/2018,8247.179688,696.5300293,135.3200073
5/20/2018,8513.25,715.3690186,139.697998
5/21/2018,8418.990234,699.2219849,134.5090027
5/22/2018,8041.779785,647.7410278,128.6759949
5/23/2018,7557.819824,583.585022,119.314003
5/24/2018,7587.339844,601.7550049,122.612999
5/25/2018,7480.140137,586.7340088,119.4420013
5/26/2018,7355.879883,587.2800293,118.2770004
5/27/2018,7368.220215,572.6680298,117.9919968
5/28/2018,7135.990234,516.0360107,111.5979996
5/29/2018,7472.589844,565.3880005,119.5680008
5/30/2018,7406.52002,559.5900269,117.5329971
5/31/2018,7494.169922,577.6450195,118.0739975
6/1/2018,7541.450195,580.0430298,119.9150009
6/2/2018,7643.450195,591.8079834,123.3069992
6/3/2018,7720.25,618.3289795,125.5
6/4/2018,7514.470215,592.9849854,119.9029999
6/5/2018,7633.759766,609.3029785,121.7009964
6/6/2018,7653.97998,607.1240234,121.1829987
6/7/2018,7678.240234,605.1870117,121.4260025
6/8/2018,7624.919922,601.0770264,120.0839996
6/9/2018,7531.97998,597.5620117,117.7409973
6/10/2018,6786.02002,526.4790039,107.0439987
6/11/2018,6906.919922,533.2839966,107.5159988
6/12/2018,6582.359863,496.8429871,100.7519989
6/13/2018,6349.899902,477.493988,94.07559967
6/14/2018,6675.350098,519.7420044,101.1539993
6/15/2018,6456.580078,491.0039978,96.6760025
6/16/2018,6550.160156,499.6419983,97.57700348
6/17/2018,6499.27002,500.447998,96.1026001
6/18/2018,6734.819824,518.8909912,98.81900024
6/19/2018,6769.939941,537.9569702,98.83769989
6/20/2018,6776.549805,536.2680054,97.99349976
6/21/2018,6729.740234,527.3670044,96.92549896
6/22/2018,6083.689941,465.8169861,85.07589722
6/23/2018,6162.47998,474.519989,82.60369873
6/24/2018,6173.22998,457.6719971,80.77709961
6/25/2018,6249.180176,460.3099976,81.83339691
6/26/2018,6093.669922,432.7720032,76.86669922
6/27/2018,6157.129883,442.3649902,80.65969849
6/28/2018,5903.439941,422.3649902,74.92980194
6/29/2018,6218.299805,436.0090027,78.76889801
6/30/2018,6404,455.1799927,81.37400055
7/1/2018,6385.819824,453.9179993,80.24289703
7/2/2018,6614.180176,475.3469849,85.25710297
7/3/2018,6529.589844,464.1950073,85.1013031
7/4/2018,6597.549805,467.3179932,85.4940033
7/5/2018,6639.140137,474.4119873,83.76000214
7/6/2018,6673.5,474.0119934,83.37809753
7/7/2018,6856.930176,491.6600037,86.20189667
7/8/2018,6773.879883,489.118988,82.39600372
7/9/2018,6741.75,476.6820068,80.85759735
7/10/2018,6329.950195,434.4240112,76.08350372
7/11/2018,6394.709961,446.5180054,78.69989777
7/12/2018,6228.810059,430.0740051,76.80860138
7/13/2018,6238.049805,434.0270081,76.94249725
7/14/2018,6276.120117,436.0859985,76.72239685
7/15/2018,6359.640137,449.8500061,78.93900299
7/16/2018,6741.75,480.6579895,84.59590149
7/17/2018,7321.040039,501.0020142,89.80609894
7/18/2018,7370.779785,480.5130005,86.96209717
7/19/2018,7466.859863,469.618988,86.66770172
7/20/2018,7354.129883,450.697998,82.75460052
7/21/2018,7419.290039,462.4360046,84.46389771
7/22/2018,7418.490234,459.6570129,83.15619659
7/23/2018,7711.109863,450.8529968,82.43319702
7/24/2018,8424.269531,479.3729858,89.28520203
7/25/2018,8181.390137,472.4930115,86.28170013
7/26/2018,7951.580078,464.0369873,84.02749634
7/27/2018,8165.009766,469.6659851,84.46360016
7/28/2018,8192.150391,466.8980103,83.62400055
7/29/2018,8218.459961,466.6650085,84.08409882
7/30/2018,8180.47998,457.0809937,82.84989929
7/31/2018,7780.439941,433.8670044,79.70230103
8/1/2018,7624.910156,420.7470093,77.85559845
8/2/2018,7567.149902,412.6210022,76.13880157
8/3/2018,7434.390137,418.2619934,77.53549957
8/4/2018,7032.850098,407.2520142,73.19869995
8/5/2018,7068.47998,410.5159912,74.58940125
8/6/2018,6951.799805,406.6579895,73.88829803
8/7/2018,6753.120117,380.2149963,68.17030334
8/8/2018,6305.799805,356.6130066,62.49039841
8/9/2018,6568.22998,365.5880127,63.98080063
8/10/2018,6184.709961,334.1759949,59.39400101
8/11/2018,6295.72998,322.1119995,58.35910034
8/12/2018,6322.689941,319.5700073,59.3280983
8/13/2018,6297.569824,286.4949951,56.84820175
8/14/2018,6199.709961,278.9320068,54.55939865
8/15/2018,6308.52002,282.3640137,54.50040054
8/16/2018,6334.72998,288.04599,55.36190033
8/17/2018,6580.629883,315.7290039,61.51440048
8/18/2018,6423.759766,295.8120117,57.27569962
8/19/2018,6506.069824,300.8340149,57.93899918
8/20/2018,6308.529785,274.3150024,53.99620056
8/21/2018,6488.759766,281.9440002,56.35020065
8/22/2018,6376.709961,271.3410034,55.3185997
8/23/2018,6534.879883,277.1040039,57.54339981
8/24/2018,6719.959961,282.9670105,57.92979813
8/25/2018,6763.189941,279.6459961,57.90790176
8/26/2018,6707.259766,275.196991,57.33409882
8/27/2018,6884.640137,285.6029968,60.24990082
8/28/2018,7096.279785,296.4989929,63.0243988
8/29/2018,7047.160156,289.3120117,61.76720047
8/30/2018,6978.22998,284.105011,60.31520081
8/31/2018,7037.580078,283.0039978,61.92549896
9/1/2018,7193.25,295.3410034,65.9509964
9/2/2018,7272.720215,294.3710022,65.6493988
9/3/2018,7260.060059,289.2590027,65.37319946
9/4/2018,7361.660156,285.7229919,67.7098999
9/5/2018,6792.830078,232.3309937,58.43769836
9/6/2018,6529.169922,230.2149963,57.48619843
9/7/2018,6467.069824,217.2030029,56.19779968
9/8/2018,6225.97998,197.951004,53.24459839
9/9/2018,6300.859863,196.923996,54.92419815
9/10/2018,6329.700195,197.0789948,54.59579849
9/11/2018,6321.200195,185.0659943,52.36729813
9/12/2018,6351.799805,183.3309937,51.65660095
9/13/2018,6517.310059,211.3540039,54.53639984
9/14/2018,6512.709961,211.7489929,56.57649994
9/15/2018,6543.200195,223.0740051,56.71310043
9/16/2018,6517.180176,220.5890045,56.97269821
9/17/2018,6281.200195,197.875,52.54050064
9/18/2018,6371.299805,209.9750061,54.09719849
9/19/2018,6398.540039,209.9689941,54.33449936
9/20/2018,6519.669922,224.5910034,56.63439941
9/21/2018,6734.950195,246.5839996,60.72280121
9/22/2018,6721.97998,240.4799957,60.43659973
9/23/2018,6710.629883,244.3300018,61.36640167
9/24/2018,6595.410156,228.7299957,57.96910095
9/25/2018,6446.470215,218.5050049,57.53760147
9/26/2018,6495,215.8470001,57.39550018
9/27/2018,6676.75,228.4940033,62.97940063
9/28/2018,6644.129883,222.4019928,61.89509964
9/29/2018,6601.959961,231.6349945,61.60689926
9/30/2018,6625.560059,232.8480072,61.14189911
10/1/2018,6589.620117,230.7680054,60.20809937
10/2/2018,6556.100098,227.1809998,59.70539856
10/3/2018,6502.589844,220.4889984,57.47750092
10/4/2018,6576.689941,222.2180023,58.27949905
10/5/2018,6622.47998,227.6009979,58.76620102
10/6/2018,6588.310059,225.1199951,57.84410095
10/7/2018,6602.950195,226.1190033,58.16030121
10/8/2018,6652.22998,229.2550049,59.41260147
10/9/2018,6642.640137,227.9819946,58.7132988
10/10/2018,6585.529785,225.7689972,57.98180008
10/11/2018,6256.240234,189.4989929,51.23300171
10/12/2018,6274.580078,196.727005,53.55170059
10/13/2018,6285.990234,199.8410034,53.4518013
10/14/2018,6290.930176,195.7149963,52.18740082
10/15/2018,6596.540039,209.7039948,54.87960052
10/16/2018,6596.109863,210.1199951,54.06819916
10/17/2018,6544.430176,207.0829926,53.67210007
10/18/2018,6476.709961,203.352005,52.52690125
10/19/2018,6465.410156,203.727005,53.02009964
10/20/2018,6489.189941,205.4299927,53.3628006
10/21/2018,6482.350098,205.1419983,52.91579819
10/22/2018,6487.160156,204.0440063,52.20389938
10/23/2018,6475.740234,204.3359985,52.54130173
10/24/2018,6495.839844,203.852005,52.51499939
10/25/2018,6476.290039,202.7189941,52.23460007
10/26/2018,6474.75,203.3289948,52.09889984
10/27/2018,6480.379883,204.2100067,51.93199921
10/28/2018,6486.390137,205.3659973,51.9375
10/29/2018,6332.629883,197.246994,49.07139969
10/30/2018,6334.27002,197.5559998,49.23910141
10/31/2018,6317.609863,197.3809967,49.44150162
11/1/2018,6377.779785,198.871994,50.27190018
11/2/2018,6388.439941,200.6349945,51.33069992
11/3/2018,6361.259766,200.1860046,50.97340012
11/4/2018,6376.129883,207.4859924,53.61249924
11/5/2018,6419.660156,209.0910034,53.54629898
11/6/2018,6461.009766,218.4519958,55.94509888
11/7/2018,6530.140137,217.1829987,54.18889999
11/8/2018,6453.720215,212.2310028,52.37340164
11/9/2018,6385.620117,210.0740051,51.89599991
11/10/2018,6409.220215,212.5330048,52.40179825
11/11/2018,6411.27002,211.3399963,51.36489868
11/12/2018,6371.27002,210.4179993,50.64820099
11/13/2018,6359.490234,206.826004,49.69660187
11/14/2018,5738.350098,181.3970032,43.6108017
11/15/2018,5648.029785,180.8059998,43.94829941
11/16/2018,5575.549805,175.177002,42.45890045
11/17/2018,5554.330078,174.0010071,41.92890167
11/18/2018,5623.540039,177.0670013,42.32789993
11/19/2018,4871.490234,149.1750031,36.64110184
11/20/2018,4451.870117,130.3390045,33.0442009
11/21/2018,4602.169922,136.701004,34.67060089
11/22/2018,4365.939941,126.7060013,32.19509888
11/23/2018,4347.109863,123.2959976,32.15969849
11/24/2018,3880.76001,113.4940033,29.21769905
11/25/2018,4009.969971,116.4499969,30.89220047
11/26/2018,3779.129883,108.3349991,29.4109993
11/27/2018,3820.719971,110.0100021,31.06879997
11/28/2018,4257.419922,122.4380035,34.62659836
11/29/2018,4278.84668,117.5426483,33.7974472
11/30/2018,4017.268555,113.1714172,32.06476212
12/1/2018,4214.671875,118.6355591,34.34073639
12/2/2018,4139.87793,116.3889008,33.71315002
12/3/2018,3894.130859,108.9250183,31.07280159
12/4/2018,3956.893799,110.2141876,31.1861248
12/5/2018,3753.994873,102.4755554,29.29523849
12/6/2018,3521.101807,91.76105499,26.94366074
12/7/2018,3419.937256,93.29456329,25.27258492
12/8/2018,3476.114746,92.15963745,24.86401749
12/9/2018,3614.234375,95.14205933,25.94702339
12/10/2018,3502.656006,91.68565369,24.61779976
12/11/2018,3424.588135,88.94530487,23.80238342
12/12/2018,3486.950195,90.59329987,24.49382973
12/13/2018,3313.677246,86.53931427,23.66886139
12/14/2018,3242.484863,84.3082962,23.46433067
12/15/2018,3236.761719,84.44081116,23.78242493
12/16/2018,3252.839111,85.26210022,25.59720993
12/17/2018,3545.864746,95.13382721,29.26889038
12/18/2018,3696.059082,101.1124573,30.1421566
12/19/2018,3745.950684,101.2685776,29.68278694
12/20/2018,4134.441406,116.2168732,32.81687164
12/21/2018,3896.543701,109.4962311,30.79661751
12/22/2018,4014.182617,116.7594986,31.85591125
12/23/2018,3998.980225,130.7652588,33.45967484
12/24/2018,4078.599121,140.2380066,33.19666672
12/25/2018,3815.490723,129.8443451,31.13432884
12/26/2018,3857.297607,131.8656311,30.98590088
12/27/2018,3654.833496,116.5759125,28.29450798
12/28/2018,3923.918701,137.6470184,32.51082993
12/29/2018,3820.408691,138.0183411,31.56500244
12/30/2018,3865.952637,139.8594513,31.97651672
12/31/2018,3742.700439,133.3682556,30.46822357
1/1/2019,3843.52002,140.8194122,31.97993088
1/2/2019,3943.409424,155.0476837,33.43368149
1/3/2019,3836.741211,149.1350098,32.02669907
1/4/2019,3857.717529,154.5819397,32.40416718
1/5/2019,3845.19458,155.6385956,34.93686676
1/6/2019,4076.632568,157.7462006,39.29885483
1/7/2019,4025.248291,151.6992188,37.80627441
1/8/2019,4030.8479,150.3596344,39.47971725
1/9/2019,4035.296387,150.8031158,38.98553467
1/10/2019,3678.924561,128.6251831,33.86600876
1/11/2019,3687.365479,127.5483246,32.32762909
1/12/2019,3661.301025,125.9665298,32.38442612
1/13/2019,3552.953125,116.8978043,30.33289719
1/14/2019,3706.052246,129.0687256,32.35824203
1/15/2019,3630.675293,122.0327148,31.50706863
1/16/2019,3655.006836,123.5470657,31.82341766
1/17/2019,3678.563965,123.7419205,31.88865089
1/18/2019,3657.839355,121.0102615,31.3114872
1/19/2019,3728.568359,124.5190201,32.55072403
1/20/2019,3601.013672,119.4748306,31.17640686
1/21/2019,3576.032471,117.1578522,31.21286964
1/22/2019,3604.577148,118.747551,31.68442535
1/23/2019,3585.123047,117.4526062,32.00195694
1/24/2019,3600.865479,117.3628845,32.77610779
1/25/2019,3599.765869,116.3783417,32.98181152
1/26/2019,3602.460449,116.488739,33.15052414
1/27/2019,3583.96582,113.4052887,32.59283447
1/28/2019,3470.450439,106.5899734,31.1992588
1/29/2019,3448.116943,105.5982132,31.09711075
1/30/2019,3486.181641,108.9075394,31.93095398
1/31/2019,3457.792725,107.0610123,31.6521759
2/1/2019,3487.945313,107.609787,32.82707977
2/2/2019,3521.060791,110.4302597,34.3948288
2/3/2019,3464.013428,107.4926682,33.43925476
2/4/2019,3459.154053,107.8216019,34.10862732
2/5/2019,3466.357422,107.4435196,34.2566452
2/6/2019,3413.767822,104.9192886,32.93298721
2/7/2019,3399.47168,104.5353012,33.22241974
2/8/2019,3666.780273,119.267746,43.46472168
2/9/2019,3671.203613,119.4308853,44.7902832
2/10/2019,3690.188232,124.806488,46.82740784
2/11/2019,3648.430664,121.2983932,43.18254089
2/12/2019,3653.528564,122.5722885,43.92864227
2/13/2019,3632.070557,122.5536041,41.99764252
2/14/2019,3616.880859,121.3902054,41.64054871
2/15/2019,3620.810791,122.1003876,42.69966888
2/16/2019,3629.787598,123.2602158,43.59476089
2/17/2019,3673.836182,133.598877,43.92836761
2/18/2019,3915.714355,146.0983734,48.04317474
2/19/2019,3947.094482,145.3461914,47.86467743
2/20/2019,3999.820557,149.5543365,51.78596497
2/21/2019,3954.118164,146.1308441,49.15159988
2/22/2019,4005.526611,149.092453,49.80573273
2/23/2019,4142.526855,158.7954254,51.68092728
2/24/2019,3810.42749,135.8526611,44.67859268
2/25/2019,3882.696289,139.8228607,46.2130661
2/26/2019,3854.35791,138.0896759,45.49113083
2/27/2019,3851.047363,136.1259613,45.58142471
2/28/2019,3854.7854,136.7462463,46.2372551
3/1/2019,3859.58374,136.4436188,47.48723984
3/2/2019,3864.415039,134.206955,49.0153656
3/3/2019,3847.175781,132.2494202,48.3803215
3/4/2019,3761.557129,127.7741241,46.43203354
3/5/2019,3896.375,137.8223877,53.13245773
3/6/2019,3903.942627,138.7893524,55.78427887
3/7/2019,3911.484375,138.0345001,57.18903351
3/8/2019,3901.131592,135.1270752,56.09954834
3/9/2019,3963.313721,137.965332,58.08689117
3/10/2019,3951.599854,136.7586823,57.18186569
3/11/2019,3905.227295,133.8340302,55.42021561
3/12/2019,3909.15625,134.4428864,56.99705505
3/13/2019,3906.717285,133.2630768,55.93318558
3/14/2019,3924.369141,133.7115936,56.58418274
3/15/2019,3960.911133,137.6917877,58.98925781
3/16/2019,4048.72583,142.3981781,61.84475327
3/17/2019,4025.229004,140.0005493,61.24377823
3/18/2019,4032.507324,139.3746033,60.26480484
3/19/2019,4071.190186,140.5191956,60.61556625
3/20/2019,4087.476318,140.6863556,60.84654617
3/21/2019,4029.326904,136.6360626,59.37832642
3/22/2019,4023.968262,137.1814423,59.82400131
3/23/2019,4035.826416,138.2398682,61.34861374
3/24/2019,4022.168213,136.9869232,60.22387695
3/25/2019,3963.070557,135.0310211,59.49673843
3/26/2019,3985.080811,135.4603577,59.34352875
3/27/2019,4087.066162,140.9881592,62.25143051
3/28/2019,4069.107178,139.4164734,61.17048645
3/29/2019,4098.374512,142.4974213,61.30161285
3/30/2019,4106.660156,142.0926819,60.6219635
3/31/2019,4105.404297,141.5140991,60.7553978
4/1/2019,4158.183105,141.8303223,60.67799377
4/2/2019,4879.87793,163.9617462,76.19326019
4/3/2019,4973.021973,161.4588013,84.92193604
4/4/2019,4922.798828,158.052536,84.98090363
4/5/2019,5036.681152,165.5148468,88.67786407
4/6/2019,5059.817383,165.9472046,92.57341766
4/7/2019,5198.896973,174.5316467,92.3123703
4/8/2019,5289.770996,180.2588196,89.49304199
4/9/2019,5204.958496,176.1145782,86.78696442
4/10/2019,5324.551758,177.3374786,88.37773895
4/11/2019,5064.487793,165.4970245,79.67799377
4/12/2019,5089.539063,164.7363281,78.96395874
4/13/2019,5096.586426,164.5133514,78.22130585
4/14/2019,5167.722168,167.8385162,82.93752289
4/15/2019,5067.108398,161.574173,79.05470276
4/16/2019,5235.55957,167.6234436,81.34928131
4/17/2019,5251.937988,166.9507599,79.32746887
4/18/2019,5298.385742,173.8140259,82.07487488
4/19/2019,5303.8125,173.7084351,82.5692215
4/20/2019,5337.88623,173.7512665,81.51249695
4/21/2019,5314.53125,170.046524,77.33155823
4/22/2019,5399.365234,171.8746643,76.94807434
4/23/2019,5572.362305,171.4477997,74.84502411
4/24/2019,5464.866699,165.8260956,73.3089447
4/25/2019,5210.515625,154.4593964,71.24811554
4/26/2019,5279.348145,156.3470917,73.11534882
4/27/2019,5268.291016,158.4349365,72.12090302
4/28/2019,5285.13916,157.2950745,69.72679901
4/29/2019,5247.352539,155.2019958,67.96038055
4/30/2019,5350.726563,162.1660309,74.28087616
5/1/2019,5402.697266,160.8183441,73.65776825
5/2/2019,5505.283691,162.1227875,73.7771759
5/3/2019,5768.289551,167.9524078,79.32653046
5/4/2019,5831.16748,164.0265808,78.06384277
5/5/2019,5795.708496,163.4506989,75.98436737
5/6/2019,5746.807129,172.6532135,74.98275757
5/7/2019,5829.501465,169.7986603,74.69300079
5/8/2019,5982.45752,170.9481659,74.62028503
5/9/2019,6174.528809,170.2893066,74.17713928
5/10/2019,6378.849121,173.142746,77.16664886
5/11/2019,7204.771484,194.3043365,89.22225952
5/12/2019,6972.371582,187.3253174,84.56551361
5/13/2019,7814.915039,196.846283,88.05823517
5/14/2019,7994.416016,217.1485748,91.6204071
5/15/2019,8205.167969,247.1530609,101.7445679
5/16/2019,7884.90918,264.0100098,95.58558655
5/17/2019,7343.895508,243.7645874,88.99523163
5/18/2019,7271.208008,234.5952301,86.70018768
5/19/2019,8197.689453,261.2922058,95.32119751
5/20/2019,7978.309082,251.8644104,91.49367523
5/21/2019,7963.327637,255.2158813,91.50775146
5/22/2019,7680.066406,244.6989136,88.21057129
5/23/2019,7881.84668,245.9656677,89.17677307
5/24/2019,7987.371582,249.4849854,99.9030304
5/25/2019,8052.543945,251.7598724,102.6723175
5/26/2019,8673.21582,267.0696411,111.418602
5/27/2019,8805.77832,272.8626404,118.0326004
5/28/2019,8719.961914,271.7687073,114.93116
5/29/2019,8659.487305,269.4556885,115.0812302
5/30/2019,8319.472656,255.8589478,108.795578
5/31/2019,8574.501953,268.1135559,114.5369568
6/1/2019,8564.016602,265.3912659,112.6192703
6/2/2019,8742.958008,270.2255249,114.7028351
6/3/2019,8208.995117,252.6079254,107.4685745
6/4/2019,7707.770996,241.3387909,102.087822
6/5/2019,7824.231445,247.0510101,103.8492889
6/6/2019,7822.023438,249.4743347,111.1072235
6/7/2019,8043.951172,250.9303589,117.3744125
6/8/2019,7954.12793,245.7380981,118.5520325
6/9/2019,7688.077148,233.0867004,115.1323013
6/10/2019,8000.32959,247.5201263,129.0714417
6/11/2019,7927.714355,245.7818298,136.0297394
6/12/2019,8145.857422,260.9032898,135.6537476
6/13/2019,8230.923828,256.1687927,131.3517609
6/14/2019,8693.833008,264.0874634,133.0532684
6/15/2019,8838.375,269.0193176,138.1270905
6/16/2019,8994.488281,269.2232056,137.1222534
6/17/2019,9320.352539,274.3511047,134.4380951
6/18/2019,9081.762695,265.0518494,135.1587372
6/19/2019,9273.521484,269.4317932,136.6031952
6/20/2019,9527.160156,271.6950073,135.4798431
6/21/2019,10144.55664,294.9102783,138.8837585
6/22/2019,10701.69141,309.3803101,141.9030457
6/23/2019,10855.37109,307.8277893,136.8821716
6/24/2019,11011.10254,310.4246826,135.5327606
6/25/2019,11790.91699,318.1263123,136.4893951
6/26/2019,13016.23145,336.7531738,131.2650909
6/27/2019,11182.80664,294.2676392,114.4047699
6/28/2019,12407.33203,311.2261047,120.1500931
6/29/2019,11959.37109,320.0588989,133.6627808
6/30/2019,10817.15527,290.6959839,122.249115
7/1/2019,10583.13477,293.6411133,122.5837173
